date,weekday,scenario_name,ad_spend_multiplier,baseline_revenue,scenario_revenue,uplift,uplift_pct,future_baseline_ad_spend,future_scenario_ad_spend,extra_ad_cost,incremental_profit_proxy,roi_proxy,lower_85,upper_85,interval_width,interval_width_pct,effective_max_interval_width_pct,growth_score,efficiency_score,balanced_score,primary_reason,secondary_reason,recommend_flag
2024-12-13,Friday,aggressive_push,2.0,162122.67207461738,163062.65165937808,939.979584760702,0.5797952702926547,29392.13,58784.26,29392.13,-1999.2334152392982,-0.06801934447211884,140565.6837080149,183679.66044121986,43113.97673320497,0.2659342840917503,0.42000000000000004,0.2771405318767008,0.14646639225020835,0.2842469319272283,Balanced candidate,Year-end seasonal opportunity,True
2024-12-14,Saturday,aggressive_push,2.0,161487.22358374004,162954.76369227088,1467.5401085308404,0.9087654589403724,29392.13,58784.26,29392.13,-1471.6728914691598,-0.050070304243658416,139930.23521713755,183044.21195034252,43113.97673320497,0.26698072935069067,0.42000000000000004,0.7025557331990717,0.20875998894162456,0.5725175361250451,High growth candidate,Strong Saturday pattern,True
2024-12-19,Thursday,aggressive_push,2.0,161864.2104631072,162802.69150891207,938.4810458048596,0.57979527600313,29392.13,58784.26,29392.13,-2000.7319541951406,-0.06807032883275695,140307.22209650473,183421.1988297097,43113.97673320497,0.26635892276527484,0.42000000000000004,0.2670437912768711,0.13707981457996826,0.2789839244448137,Balanced candidate,Year-end seasonal opportunity,True
2024-12-21,Saturday,aggressive_push,2.0,162141.07208735554,163081.1583538618,940.0862665062596,0.5797952698868158,29392.13,58784.26,29392.13,-1999.1267334937406,-0.06801571486971991,140584.08372075306,183698.06045395802,43113.97673320497,0.2659041054691976,0.42000000000000004,0.2778582121990269,0.14713351571445588,0.2846210522178811,Balanced candidate,Strong Saturday pattern,True
2024-12-23,Monday,aggressive_push,2.0,162635.4054020534,163578.35777205913,942.952370005718,0.5797952590179434,29392.13,58784.26,29392.13,-1996.2606299942822,-0.06791820225326582,141078.41703545093,184192.3937686559,43113.97673320497,0.26509588503574766,0.42000000000000004,0.29708430434541433,0.16500135122224135,0.2946446130644665,High growth candidate,Year-end seasonal opportunity,True
2024-12-24,Tuesday,aggressive_push,2.0,159663.5279206002,160185.74556972992,522.2176491297141,0.32707385082296947,29392.13,58784.26,29392.13,-2416.995350870286,-0.08223273886139881,138106.53955399772,181220.51628720268,43113.97673320497,0.27003021475665573,0.42000000000000004,-0.16312225982622974,-0.008925096987931758,0.004279090403212213,Balanced candidate,Year-end seasonal opportunity,True
2024-12-25,Wednesday,aggressive_push,2.0,164271.0626796177,165223.4984546617,952.4357750439958,0.579795223521234,29392.13,58784.26,29392.13,-1986.7772249560044,-0.06759555108649846,142714.0743130152,185828.05104622018,43113.97673320497,0.2624563086761746,0.42000000000000004,0.35995306490844003,0.22337589225976542,0.3274373106122631,High growth candidate,Year-end seasonal opportunity,True
2024-12-28,Saturday,aggressive_push,2.0,162991.44380732463,163936.4604584317,945.0166511070856,0.5797952512306157,29392.13,58784.26,29392.13,-1994.1963488929146,-0.06784796981004489,141434.45544072214,184548.4321739271,43113.97673320497,0.2645168097545712,0.42000000000000004,0.3108662863657329,0.17780506307518035,0.3018312730512363,High growth candidate,Strong Saturday pattern,True
2024-12-31,Tuesday,aggressive_push,2.0,159527.610516713,160452.54415010574,924.9336333927349,0.5797953284681299,29392.13,58784.26,29392.13,-2014.2793666072653,-0.06853124855555774,137970.62215011052,181084.59888331548,43113.97673320497,0.2702602802960438,0.42000000000000004,0.1744201062839087,0.050876296120999975,0.23073167297934066,Balanced candidate,Year-end seasonal opportunity,True
2025-01-03,Friday,aggressive_push,2.0,160599.81734446387,161530.96754398683,931.1501995229628,0.5797953042037262,29392.13,58784.26,29392.13,-2008.0628004770374,-0.06831974411099288,139042.82897786138,182156.80571106635,43113.97673320497,0.2684559512339394,0.27,0.21722633800128122,0.09073647528393208,0.25302519361116493,Balanced candidate,,True
2025-01-04,Saturday,aggressive_push,2.0,160312.74442019092,161242.2301947431,929.4857745521876,0.5797953106684646,29392.13,58784.26,29392.13,-2009.7272254478125,-0.06837637236388831,138755.75605358844,181869.7327867934,43113.97673320497,0.2689366768009424,0.27,0.20581634316339056,0.08011525730485972,0.2470817989955258,Balanced candidate,Strong Saturday pattern,True
2024-12-08,Sunday,heavy_push,2.5,159484.71327380132,160409.3981925427,924.6849187413754,0.5797953294457057,29392.13,73480.325,44088.19499999999,-3484.134581258624,-0.0790264736684871,137927.72490719883,181041.7016404038,43113.97673320497,0.27033297328746136,0.42000000000000004,0.17269662824440624,-0.1134296262172863,0.1391351481713176,High growth candidate,Year-end seasonal opportunity,True
2024-12-09,Monday,heavy_push,2.5,160848.1297274844,161780.71962157937,932.5898940949701,0.5797952986304551,29392.13,73480.325,44088.19499999999,-3476.2296059050295,-0.0788471745306205,139291.1413608819,182405.11809408688,43113.97673320497,0.2680415172140979,0.42000000000000004,0.2270659481506876,-0.06297351472711847,0.1673566095084694,High growth candidate,Year-end seasonal opportunity,True
2024-12-10,Tuesday,heavy_push,2.5,158657.47882928094,159577.36751142275,919.8886821418128,0.5797953484005843,29392.13,73480.325,44088.19499999999,-3488.930817858187,-0.07913526098898327,137100.49046267846,180214.46719588342,43113.97673320497,0.2717424797831093,0.42000000000000004,0.13929533594182647,-0.1444566324676102,0.12180543683993075,High growth candidate,Year-end seasonal opportunity,True
2024-12-12,Thursday,heavy_push,2.5,162401.98920516676,163343.5882474504,941.599042283633,0.5797952641417994,29392.13,73480.325,44088.19499999999,-3467.2204577163666,-0.07864283075586032,140845.00083856427,183958.97757176924,43113.97673320497,0.26547690052452455,0.42000000000000004,0.28801925976868237,-0.00648001160334967,0.19901488788970156,High growth candidate,Year-end seasonal opportunity,True
2024-12-13,Friday,heavy_push,2.5,162122.67207461738,163062.65165937808,939.979584760702,0.5797952702926547,29392.13,73480.325,44088.19499999999,-3468.8399152392976,-0.07867956298141256,140565.6837080149,183679.66044121986,43113.97673320497,0.2659342840917503,0.42000000000000004,0.2771405318767008,-0.016557057647449663,0.1933631190055526,High growth candidate,Year-end seasonal opportunity,True
